cod_divipola,municipio,departamento,anio,semana_epidemiologica,evento_estandar,casos,poblacion,tasa_x_100k,so2_flux_ton_dia
52480,Nariño,Nariño,2022,26,IRA,4,22000,18.18,476.3
52480,Nariño,Nariño,2022,26,EDA,2,22000,9.09,549.0
52001,Pasto,Nariño,2022,27,IRA,79,450000,17.56,186.6
52001,Pasto,Nariño,2022,27,EDA,39,450000,8.67,373.4
52683,Sandoná,Nariño,2022,27,IRA,4,30000,13.33,319.8
52683,Sandoná,Nariño,2022,27,EDA,2,30000,6.67,351.9
52207,Consacá,Nariño,2022,27,IRA,2,14000,14.29,159.3
52207,Consacá,Nariño,2022,27,EDA,1,14000,7.14,205.0
52299,La Florida,Nariño,2022,27,IRA,3,18000,16.67,441.3
52299,La Florida,Nariño,2022,27,EDA,1,18000,5.56,525.4
52885,Yacuanquer,Nariño,2022,27,IRA,1,13000,7.69,245.3
52885,Yacuanquer,Nariño,2022,27,EDA,1,13000,7.69,538.9
52480,Nariño,Nariño,2022,27,IRA,4,22000,18.18,151.9
52480,Nariño,Nariño,2022,27,EDA,2,22000,9.09,273.4
52001,Pasto,Nariño,2022,28,IRA,53,450000,11.78,350.4
52001,Pasto,Nariño,2022,28,EDA,59,450000,13.11,183.3
52683,Sandoná,Nariño,2022,28,IRA,5,30000,16.67,198.6
52683,Sandoná,Nariño,2022,28,EDA,4,30000,13.33,329.8
52207,Consacá,Nariño,2022,28,IRA,2,14000,14.29,256.0
52207,Consacá,Nariño,2022,28,EDA,1,14000,7.14,415.7
52299,La Florida,Nariño,2022,28,IRA,1,18000,5.56,231.3
52299,La Florida,Nariño,2022,28,EDA,2,18000,11.11,456.2
52885,Yacuanquer,Nariño,2022,28,IRA,2,13000,15.38,509.9
52885,Yacuanquer,Nariño,2022,28,EDA,1,13000,7.69,360.4
52480,Nariño,Nariño,2022,28,IRA,2,22000,9.09,273.7
52480,Nariño,Nariño,2022,28,EDA,2,22000,9.09,199.2
52001,Pasto,Nariño,2022,29,IRA,72,450000,16.0,511.1
52001,Pasto,Nariño,2022,29,EDA,34,450000,7.56,221.7
52683,Sandoná,Nariño,2022,29,IRA,4,30000,13.33,493.3
52683,Sandoná,Nariño,2022,29,EDA,2,30000,6.67,332.9
52207,Consacá,Nariño,2022,29,IRA,2,14000,14.29,437.5
52207,Consacá,Nariño,2022,29,EDA,1,14000,7.14,487.6
52299,La Florida,Nariño,2022,29,IRA,2,18000,11.11,408.3
52299,La Florida,Nariño,2022,29,EDA,1,18000,5.56,153.4
52885,Yacuanquer,Nariño,2022,29,IRA,1,13000,7.69,390.9
52885,Yacuanquer,Nariño,2022,29,EDA,1,13000,7.69,507.4
52480,Nariño,Nariño,2022,29,IRA,2,22000,9.09,287.9
52480,Nariño,Nariño,2022,29,EDA,1,22000,4.55,517.5
52001,Pasto,Nariño,2022,30,IRA,57,450000,12.67,429.4
52001,Pasto,Nariño,2022,30,EDA,49,450000,10.89,302.4
52683,Sandoná,Nariño,2022,30,IRA,2,30000,6.67,380.4
52683,Sandoná,Nariño,2022,30,EDA,5,30000,16.67,500.1
52207,Consacá,Nariño,2022,30,IRA,1,14000,7.14,424.7
52207,Consacá,Nariño,2022,30,EDA,1,14000,7.14,312.0
52299,La Florida,Nariño,2022,30,IRA,1,18000,5.56,467.8
52299,La Florida,Nariño,2022,30,EDA,2,18000,11.11,143.8
52885,Yacuanquer,Nariño,2022,30,IRA,1,13000,7.69,412.0
52885,Yacuanquer,Nariño,2022,30,EDA,1,13000,7.69,143.6
52480,Nariño,Nariño,2022,30,IRA,1,22000,4.55,478.2
52480,Nariño,Nariño,2022,30,EDA,2,22000,9.09,546.2
52001,Pasto,Nariño,2022,31,IRA,45,450000,10.0,318.3
52001,Pasto,Nariño,2022,31,EDA,57,450000,12.67,286.8
52683,Sandoná,Nariño,2022,31,IRA,2,30000,6.67,336.4
52683,Sandoná,Nariño,2022,31,EDA,4,30000,13.33,486.7
52207,Consacá,Nariño,2022,31,IRA,1,14000,7.14,183.2
52207,Consacá,Nariño,2022,31,EDA,2,14000,14.29,418.6
52299,La Florida,Nariño,2022,31,IRA,2,18000,11.11,297.5
52299,La Florida,Nariño,2022,31,EDA,2,18000,11.11,396.2
52885,Yacuanquer,Nariño,2022,31,IRA,0,13000,0.0,185.6
52885,Yacuanquer,Nariño,2022,31,EDA,1,13000,7.69,555.7
52480,Nariño,Nariño,2022,31,IRA,2,22000,9.09,502.4
52480,Nariño,Nariño,2022,31,EDA,2,22000,9.09,439.1
52001,Pasto,Nariño,2022,32,IRA,45,450000,10.0,267.2
52001,Pasto,Nariño,2022,32,EDA,49,450000,10.89,464.4
52683,Sandoná,Nariño,2022,32,IRA,3,30000,10.0,481.3
52683,Sandoná,Nariño,2022,32,EDA,5,30000,16.67,394.5
52207,Consacá,Nariño,2022,32,IRA,1,14000,7.14,428.6
52207,Consacá,Nariño,2022,32,EDA,2,14000,14.29,417.9
52299,La Florida,Nariño,2022,32,IRA,1,18000,5.56,250.5
52299,La Florida,Nariño,2022,32,EDA,2,18000,11.11,305.0
52885,Yacuanquer,Nariño,2022,32,IRA,0,13000,0.0,440.1
52885,Yacuanquer,Nariño,2022,32,EDA,2,13000,15.38,221.1
52480,Nariño,Nariño,2022,32,IRA,2,22000,9.09,234.8
52480,Nariño,Nariño,2022,32,EDA,3,22000,13.64,472.6
52001,Pasto,Nariño,2022,33,IRA,40,450000,8.89,428.8
52001,Pasto,Nariño,2022,33,EDA,73,450000,16.22,502.8
52683,Sandoná,Nariño,2022,33,IRA,2,30000,6.67,516.1
52683,Sandoná,Nariño,2022,33,EDA,3,30000,10.0,183.8
52207,Consacá,Nariño,2022,33,IRA,0,14000,0.0,252.5
52207,Consacá,Nariño,2022,33,EDA,2,14000,14.29,467.6
52299,La Florida,Nariño,2022,33,IRA,0,18000,0.0,432.1
52299,La Florida,Nariño,2022,33,EDA,2,18000,11.11,180.3
52885,Yacuanquer,Nariño,2022,33,IRA,0,13000,0.0,459.6
52885,Yacuanquer,Nariño,2022,33,EDA,1,13000,7.69,478.4
52480,Nariño,Nariño,2022,33,IRA,1,22000,4.55,253.3
52480,Nariño,Nariño,2022,33,EDA,2,22000,9.09,505.3
52001,Pasto,Nariño,2022,34,IRA,26,450000,5.78,518.6
52001,Pasto,Nariño,2022,34,EDA,81,450000,18.0,552.2
52683,Sandoná,Nariño,2022,34,IRA,1,30000,3.33,528.5
52683,Sandoná,Nariño,2022,34,EDA,5,30000,16.67,519.0
52207,Consacá,Nariño,2022,34,IRA,0,14000,0.0,273.0
52207,Consacá,Nariño,2022,34,EDA,1,14000,7.14,513.3
52299,La Florida,Nariño,2022,34,IRA,0,18000,0.0,230.7
52299,La Florida,Nariño,2022,34,EDA,2,18000,11.11,390.2
52885,Yacuanquer,Nariño,2022,34,IRA,1,13000,7.69,341.9
52885,Yacuanquer,Nariño,2022,34,EDA,1,13000,7.69,453.4
52480,Nariño,Nariño,2022,34,IRA,1,22000,4.55,354.8
52480,Nariño,Nariño,2022,34,EDA,4,22000,18.18,220.5
52001,Pasto,Nariño,2022,35,IRA,27,450000,6.0,148.6
52001,Pasto,Nariño,2022,35,EDA,65,450000,14.44,481.1
52683,Sandoná,Nariño,2022,35,IRA,1,30000,3.33,482.6
52683,Sandoná,Nariño,2022,35,EDA,5,30000,16.67,482.2
52207,Consacá,Nariño,2022,35,IRA,0,14000,0.0,416.7
52207,Consacá,Nariño,2022,35,EDA,2,14000,14.29,323.9
52299,La Florida,Nariño,2022,35,IRA,1,18000,5.56,315.0
52299,La Florida,Nariño,2022,35,EDA,2,18000,11.11,234.2
52885,Yacuanquer,Nariño,2022,35,IRA,0,13000,0.0,152.7
52885,Yacuanquer,Nariño,2022,35,EDA,1,13000,7.69,512.8
52480,Nariño,Nariño,2022,35,IRA,0,22000,0.0,444.0
52480,Nariño,Nariño,2022,35,EDA,4,22000,18.18,255.9
52001,Pasto,Nariño,2022,36,IRA,27,450000,6.0,304.0
52001,Pasto,Nariño,2022,36,EDA,58,450000,12.89,321.6
52683,Sandoná,Nariño,2022,36,IRA,1,30000,3.33,224.4
52683,Sandoná,Nariño,2022,36,EDA,7,30000,23.33,283.3
52207,Consacá,Nariño,2022,36,IRA,0,14000,0.0,476.0
52207,Consacá,Nariño,2022,36,EDA,2,14000,14.29,301.1
52299,La Florida,Nariño,2022,36,IRA,1,18000,5.56,596.0
52299,La Florida,Nariño,2022,36,EDA,2,18000,11.11,553.8
52885,Yacuanquer,Nariño,2022,36,IRA,0,13000,0.0,234.0
52885,Yacuanquer,Nariño,2022,36,EDA,3,13000,23.08,561.4
52480,Nariño,Nariño,2022,36,IRA,1,22000,4.55,252.0
52480,Nariño,Nariño,2022,36,EDA,4,22000,18.18,208.4
52001,Pasto,Nariño,2022,37,IRA,29,450000,6.44,423.7
52001,Pasto,Nariño,2022,37,EDA,63,450000,14.0,321.3
52683,Sandoná,Nariño,2022,37,IRA,1,30000,3.33,170.2
52683,Sandoná,Nariño,2022,37,EDA,7,30000,23.33,270.4
52207,Consacá,Nariño,2022,37,IRA,0,14000,0.0,175.3
52207,Consacá,Nariño,2022,37,EDA,3,14000,21.43,456.9
52299,La Florida,Nariño,2022,37,IRA,1,18000,5.56,162.1
52299,La Florida,Nariño,2022,37,EDA,4,18000,22.22,344.3
52885,Yacuanquer,Nariño,2022,37,IRA,0,13000,0.0,404.2
52885,Yacuanquer,Nariño,2022,37,EDA,2,13000,15.38,223.3
52480,Nariño,Nariño,2022,37,IRA,1,22000,4.55,442.3
52480,Nariño,Nariño,2022,37,EDA,3,22000,13.64,456.7
52001,Pasto,Nariño,2022,38,IRA,30,450000,6.67,284.1
52001,Pasto,Nariño,2022,38,EDA,97,450000,21.56,221.6
52683,Sandoná,Nariño,2022,38,IRA,2,30000,6.67,206.4
52683,Sandoná,Nariño,2022,38,EDA,7,30000,23.33,212.4
52207,Consacá,Nariño,2022,38,IRA,0,14000,0.0,207.0
52207,Consacá,Nariño,2022,38,EDA,2,14000,14.29,251.0
52299,La Florida,Nariño,2022,38,IRA,0,18000,0.0,403.3
52299,La Florida,Nariño,2022,38,EDA,2,18000,11.11,488.2
52885,Yacuanquer,Nariño,2022,38,IRA,0,13000,0.0,175.5
52885,Yacuanquer,Nariño,2022,38,EDA,2,13000,15.38,254.8
52480,Nariño,Nariño,2022,38,IRA,1,22000,4.55,312.6
52480,Nariño,Nariño,2022,38,EDA,2,22000,9.09,473.2
52001,Pasto,Nariño,2022,39,IRA,40,450000,8.89,565.7
52001,Pasto,Nariño,2022,39,EDA,104,450000,23.11,233.5
52683,Sandoná,Nariño,2022,39,IRA,1,30000,3.33,409.0
52683,Sandoná,Nariño,2022,39,EDA,7,30000,23.33,210.4
52207,Consacá,Nariño,2022,39,IRA,0,14000,0.0,273.2
52207,Consacá,Nariño,2022,39,EDA,3,14000,21.43,304.6
52299,La Florida,Nariño,2022,39,IRA,1,18000,5.56,209.7
52299,La Florida,Nariño,2022,39,EDA,2,18000,11.11,180.4
52885,Yacuanquer,Nariño,2022,39,IRA,0,13000,0.0,549.4
52885,Yacuanquer,Nariño,2022,39,EDA,2,13000,15.38,518.8
52480,Nariño,Nariño,2022,39,IRA,0,22000,0.0,528.4
52480,Nariño,Nariño,2022,39,EDA,2,22000,9.09,573.8
52001,Pasto,Nariño,2022,40,IRA,39,450000,8.67,251.1
52001,Pasto,Nariño,2022,40,EDA,82,450000,18.22,384.3
52683,Sandoná,Nariño,2022,40,IRA,2,30000,6.67,603.9
52683,Sandoná,Nariño,2022,40,EDA,4,30000,13.33,572.3
52207,Consacá,Nariño,2022,40,IRA,0,14000,0.0,365.9
52207,Consacá,Nariño,2022,40,EDA,3,14000,21.43,301.6
52299,La Florida,Nariño,2022,40,IRA,1,18000,5.56,590.1
52299,La Florida,Nariño,2022,40,EDA,4,18000,22.22,489.5
52885,Yacuanquer,Nariño,2022,40,IRA,1,13000,7.69,222.5
52885,Yacuanquer,Nariño,2022,40,EDA,3,13000,23.08,195.4
52480,Nariño,Nariño,2022,40,IRA,2,22000,9.09,245.6
52480,Nariño,Nariño,2022,40,EDA,4,22000,18.18,460.5
52001,Pasto,Nariño,2022,41,IRA,50,450000,11.11,519.7
52001,Pasto,Nariño,2022,41,EDA,70,450000,15.56,366.3
52683,Sandoná,Nariño,2022,41,IRA,2,30000,6.67,186.0
52683,Sandoná,Nariño,2022,41,EDA,7,30000,23.33,602.0
52207,Consacá,Nariño,2022,41,IRA,1,14000,7.14,238.4
52207,Consacá,Nariño,2022,41,EDA,3,14000,21.43,229.3
52299,La Florida,Nariño,2022,41,IRA,1,18000,5.56,194.9
52299,La Florida,Nariño,2022,41,EDA,3,18000,16.67,332.7
52885,Yacuanquer,Nariño,2022,41,IRA,1,13000,7.69,519.5
52885,Yacuanquer,Nariño,2022,41,EDA,3,13000,23.08,467.5
52480,Nariño,Nariño,2022,41,IRA,2,22000,9.09,673.6
52480,Nariño,Nariño,2022,41,EDA,5,22000,22.73,345.0
52001,Pasto,Nariño,2022,42,IRA,49,450000,10.89,547.9
52001,Pasto,Nariño,2022,42,EDA,64,450000,14.22,527.3
52683,Sandoná,Nariño,2022,42,IRA,2,30000,6.67,359.9
52683,Sandoná,Nariño,2022,42,EDA,7,30000,23.33,380.6
52207,Consacá,Nariño,2022,42,IRA,1,14000,7.14,472.5
52207,Consacá,Nariño,2022,42,EDA,4,14000,28.57,205.6
52299,La Florida,Nariño,2022,42,IRA,2,18000,11.11,259.8
52299,La Florida,Nariño,2022,42,EDA,4,18000,22.22,628.1
52885,Yacuanquer,Nariño,2022,42,IRA,1,13000,7.69,216.3
52885,Yacuanquer,Nariño,2022,42,EDA,2,13000,15.38,304.3
52480,Nariño,Nariño,2022,42,IRA,3,22000,13.64,203.3
52480,Nariño,Nariño,2022,42,EDA,3,22000,13.64,517.6
52001,Pasto,Nariño,2022,43,IRA,51,450000,11.33,310.8
52001,Pasto,Nariño,2022,43,EDA,92,450000,20.44,620.4
52683,Sandoná,Nariño,2022,43,IRA,3,30000,10.0,650.7
52683,Sandoná,Nariño,2022,43,EDA,6,30000,20.0,247.2
52207,Consacá,Nariño,2022,43,IRA,1,14000,7.14,539.6
52207,Consacá,Nariño,2022,43,EDA,2,14000,14.29,407.8
52299,La Florida,Nariño,2022,43,IRA,2,18000,11.11,182.4
52299,La Florida,Nariño,2022,43,EDA,2,18000,11.11,512.7
52885,Yacuanquer,Nariño,2022,43,IRA,1,13000,7.69,348.8
52885,Yacuanquer,Nariño,2022,43,EDA,2,13000,15.38,295.4
52480,Nariño,Nariño,2022,43,IRA,3,22000,13.64,702.0
52480,Nariño,Nariño,2022,43,EDA,4,22000,18.18,212.0
52001,Pasto,Nariño,2022,44,IRA,50,450000,11.11,444.5
52001,Pasto,Nariño,2022,44,EDA,100,450000,22.22,537.8
52683,Sandoná,Nariño,2022,44,IRA,4,30000,13.33,558.9
52683,Sandoná,Nariño,2022,44,EDA,7,30000,23.33,252.4
52207,Consacá,Nariño,2022,44,IRA,2,14000,14.29,313.2
52207,Consacá,Nariño,2022,44,EDA,2,14000,14.29,656.4
52299,La Florida,Nariño,2022,44,IRA,3,18000,16.67,352.8
52299,La Florida,Nariño,2022,44,EDA,3,18000,16.67,584.3
52885,Yacuanquer,Nariño,2022,44,IRA,1,13000,7.69,280.7
52885,Yacuanquer,Nariño,2022,44,EDA,1,13000,7.69,592.6
52480,Nariño,Nariño,2022,44,IRA,3,22000,13.64,248.4
52480,Nariño,Nariño,2022,44,EDA,5,22000,22.73,293.9
52001,Pasto,Nariño,2022,45,IRA,101,450000,22.44,422.7
52001,Pasto,Nariño,2022,45,EDA,91,450000,20.22,648.8
52683,Sandoná,Nariño,2022,45,IRA,5,30000,16.67,256.7
52683,Sandoná,Nariño,2022,45,EDA,5,30000,16.67,733.4
52207,Consacá,Nariño,2022,45,IRA,2,14000,14.29,536.7
52207,Consacá,Nariño,2022,45,EDA,3,14000,21.43,456.2
52299,La Florida,Nariño,2022,45,IRA,3,18000,16.67,750.6
52299,La Florida,Nariño,2022,45,EDA,2,18000,11.11,484.4
52885,Yacuanquer,Nariño,2022,45,IRA,2,13000,15.38,222.3
52885,Yacuanquer,Nariño,2022,45,EDA,3,13000,23.08,682.3
52480,Nariño,Nariño,2022,45,IRA,3,22000,13.64,489.9
52480,Nariño,Nariño,2022,45,EDA,6,22000,27.27,297.2
52001,Pasto,Nariño,2022,46,IRA,91,450000,20.22,638.3
52001,Pasto,Nariño,2022,46,EDA,65,450000,14.44,432.5
52683,Sandoná,Nariño,2022,46,IRA,6,30000,20.0,729.6
52683,Sandoná,Nariño,2022,46,EDA,6,30000,20.0,430.8
52207,Consacá,Nariño,2022,46,IRA,3,14000,21.43,749.6
52207,Consacá,Nariño,2022,46,EDA,3,14000,21.43,364.2
52299,La Florida,Nariño,2022,46,IRA,4,18000,22.22,782.3
52299,La Florida,Nariño,2022,46,EDA,3,18000,16.67,280.0
52885,Yacuanquer,Nariño,2022,46,IRA,2,13000,15.38,620.0
52885,Yacuanquer,Nariño,2022,46,EDA,3,13000,23.08,379.4
52480,Nariño,Nariño,2022,46,IRA,4,22000,18.18,716.5
52480,Nariño,Nariño,2022,46,EDA,5,22000,22.73,761.3
52001,Pasto,Nariño,2022,47,IRA,107,450000,23.78,330.1
52001,Pasto,Nariño,2022,47,EDA,101,450000,22.44,385.6
52683,Sandoná,Nariño,2022,47,IRA,5,30000,16.67,621.5
52683,Sandoná,Nariño,2022,47,EDA,8,30000,26.67,607.7
52207,Consacá,Nariño,2022,47,IRA,4,14000,28.57,517.4
52207,Consacá,Nariño,2022,47,EDA,3,14000,21.43,405.2
52299,La Florida,Nariño,2022,47,IRA,2,18000,11.11,423.7
52299,La Florida,Nariño,2022,47,EDA,3,18000,16.67,558.6
52885,Yacuanquer,Nariño,2022,47,IRA,3,13000,23.08,464.0
52885,Yacuanquer,Nariño,2022,47,EDA,3,13000,23.08,726.0
52480,Nariño,Nariño,2022,47,IRA,3,22000,13.64,729.6
52480,Nariño,Nariño,2022,47,EDA,5,22000,22.73,529.0
52001,Pasto,Nariño,2022,48,IRA,67,450000,14.89,304.3
52001,Pasto,Nariño,2022,48,EDA,101,450000,22.44,339.0
52683,Sandoná,Nariño,2022,48,IRA,8,30000,26.67,314.2
52683,Sandoná,Nariño,2022,48,EDA,4,30000,13.33,371.2
52207,Consacá,Nariño,2022,48,IRA,4,14000,28.57,651.0
52207,Consacá,Nariño,2022,48,EDA,2,14000,14.29,691.0
52299,La Florida,Nariño,2022,48,IRA,2,18000,11.11,729.5
52299,La Florida,Nariño,2022,48,EDA,2,18000,11.11,763.8
52885,Yacuanquer,Nariño,2022,48,IRA,3,13000,23.08,761.8
52885,Yacuanquer,Nariño,2022,48,EDA,3,13000,23.08,568.8
52480,Nariño,Nariño,2022,48,IRA,4,22000,18.18,710.6
52480,Nariño,Nariño,2022,48,EDA,5,22000,22.73,394.8
52001,Pasto,Nariño,2022,49,IRA,135,450000,30.0,822.9
52001,Pasto,Nariño,2022,49,EDA,79,450000,17.56,842.7
52683,Sandoná,Nariño,2022,49,IRA,11,30000,36.67,422.0
52683,Sandoná,Nariño,2022,49,EDA,6,30000,20.0,226.2
52207,Consacá,Nariño,2022,49,IRA,2,14000,14.29,623.1
52207,Consacá,Nariño,2022,49,EDA,3,14000,21.43,786.1
52299,La Florida,Nariño,2022,49,IRA,6,18000,33.33,813.1
52299,La Florida,Nariño,2022,49,EDA,4,18000,22.22,640.8
52885,Yacuanquer,Nariño,2022,49,IRA,4,13000,30.77,574.8
52885,Yacuanquer,Nariño,2022,49,EDA,2,13000,15.38,724.7
52480,Nariño,Nariño,2022,49,IRA,8,22000,36.36,409.9
52480,Nariño,Nariño,2022,49,EDA,3,22000,13.64,663.7
52001,Pasto,Nariño,2022,50,IRA,98,450000,21.78,339.8
52001,Pasto,Nariño,2022,50,EDA,84,450000,18.67,476.1
52683,Sandoná,Nariño,2022,50,IRA,8,30000,26.67,596.4
52683,Sandoná,Nariño,2022,50,EDA,3,30000,10.0,614.7
52207,Consacá,Nariño,2022,50,IRA,3,14000,21.43,444.9
52207,Consacá,Nariño,2022,50,EDA,3,14000,21.43,327.1
52299,La Florida,Nariño,2022,50,IRA,3,18000,16.67,439.6
52299,La Florida,Nariño,2022,50,EDA,2,18000,11.11,848.2
52885,Yacuanquer,Nariño,2022,50,IRA,4,13000,30.77,666.9
52885,Yacuanquer,Nariño,2022,50,EDA,2,13000,15.38,607.1
52480,Nariño,Nariño,2022,50,IRA,5,22000,22.73,748.8
52480,Nariño,Nariño,2022,50,EDA,3,22000,13.64,370.8
52001,Pasto,Nariño,2022,51,IRA,106,450000,23.56,275.6
52001,Pasto,Nariño,2022,51,EDA,80,450000,17.78,514.2
52683,Sandoná,Nariño,2022,51,IRA,9,30000,30.0,291.9
52683,Sandoná,Nariño,2022,51,EDA,4,30000,13.33,375.2
52207,Consacá,Nariño,2022,51,IRA,3,14000,21.43,476.4
52207,Consacá,Nariño,2022,51,EDA,1,14000,7.14,745.3
52299,La Florida,Nariño,2022,51,IRA,5,18000,27.78,912.8
52299,La Florida,Nariño,2022,51,EDA,4,18000,22.22,902.1
52885,Yacuanquer,Nariño,2022,51,IRA,2,13000,15.38,687.9
52885,Yacuanquer,Nariño,2022,51,EDA,2,13000,15.38,849.5
52480,Nariño,Nariño,2022,51,IRA,7,22000,31.82,655.1
52480,Nariño,Nariño,2022,51,EDA,5,22000,22.73,697.2
52001,Pasto,Nariño,2022,52,IRA,131,450000,29.11,876.6
52001,Pasto,Nariño,2022,52,EDA,104,450000,23.11,504.6
52683,Sandoná,Nariño,2022,52,IRA,10,30000,33.33,432.3
52683,Sandoná,Nariño,2022,52,EDA,6,30000,20.0,810.7
52207,Consacá,Nariño,2022,52,IRA,4,14000,28.57,797.2
52207,Consacá,Nariño,2022,52,EDA,2,14000,14.29,264.7
52299,La Florida,Nariño,2022,52,IRA,8,18000,44.44,369.0
52299,La Florida,Nariño,2022,52,EDA,3,18000,16.67,899.2
52885,Yacuanquer,Nariño,2022,52,IRA,3,13000,23.08,904.9
52885,Yacuanquer,Nariño,2022,52,EDA,2,13000,15.38,239.0
52480,Nariño,Nariño,2022,52,IRA,4,22000,18.18,704.2
52480,Nariño,Nariño,2022,52,EDA,4,22000,18.18,840.8
52001,Pasto,Nariño,2023,1,IRA,154,450000,34.22,310.5
52001,Pasto,Nariño,2023,1,EDA,74,450000,16.44,735.7
52683,Sandoná,Nariño,2023,1,IRA,15,30000,50.0,787.2
52683,Sandoná,Nariño,2023,1,EDA,5,30000,16.67,904.0
52207,Consacá,Nariño,2023,1,IRA,6,14000,42.86,345.9
52207,Consacá,Nariño,2023,1,EDA,2,14000,14.29,472.3
52299,La Florida,Nariño,2023,1,IRA,4,18000,22.22,275.2
52299,La Florida,Nariño,2023,1,EDA,3,18000,16.67,633.0
52885,Yacuanquer,Nariño,2023,1,IRA,5,13000,38.46,398.4
52885,Yacuanquer,Nariño,2023,1,EDA,1,13000,7.69,512.3
52480,Nariño,Nariño,2023,1,IRA,8,22000,36.36,544.2
52480,Nariño,Nariño,2023,1,EDA,2,22000,9.09,714.8
52001,Pasto,Nariño,2023,2,IRA,179,450000,39.78,677.8
52001,Pasto,Nariño,2023,2,EDA,75,450000,16.67,757.4
52683,Sandoná,Nariño,2023,2,IRA,12,30000,40.0,719.1
52683,Sandoná,Nariño,2023,2,EDA,3,30000,10.0,877.1
52207,Consacá,Nariño,2023,2,IRA,3,14000,21.43,779.0
52207,Consacá,Nariño,2023,2,EDA,1,14000,7.14,291.9
52299,La Florida,Nariño,2023,2,IRA,8,18000,44.44,536.1
52299,La Florida,Nariño,2023,2,EDA,2,18000,11.11,691.2
52885,Yacuanquer,Nariño,2023,2,IRA,4,13000,30.77,602.7
52885,Yacuanquer,Nariño,2023,2,EDA,1,13000,7.69,503.7
52480,Nariño,Nariño,2023,2,IRA,10,22000,45.45,611.3
52480,Nariño,Nariño,2023,2,EDA,4,22000,18.18,332.0
52001,Pasto,Nariño,2023,3,IRA,209,450000,46.44,847.8
52001,Pasto,Nariño,2023,3,EDA,79,450000,17.56,722.2
52683,Sandoná,Nariño,2023,3,IRA,11,30000,36.67,871.8
52683,Sandoná,Nariño,2023,3,EDA,4,30000,13.33,603.8
52207,Consacá,Nariño,2023,3,IRA,3,14000,21.43,230.0
52207,Consacá,Nariño,2023,3,EDA,2,14000,14.29,591.6
52299,La Florida,Nariño,2023,3,IRA,9,18000,50.0,433.6
52299,La Florida,Nariño,2023,3,EDA,3,18000,16.67,840.6
52885,Yacuanquer,Nariño,2023,3,IRA,4,13000,30.77,507.0
52885,Yacuanquer,Nariño,2023,3,EDA,2,13000,15.38,574.9
52480,Nariño,Nariño,2023,3,IRA,6,22000,27.27,376.6
52480,Nariño,Nariño,2023,3,EDA,3,22000,13.64,358.6
52001,Pasto,Nariño,2023,4,IRA,142,450000,31.56,751.3
52001,Pasto,Nariño,2023,4,EDA,76,450000,16.89,785.6
52683,Sandoná,Nariño,2023,4,IRA,17,30000,56.67,880.4
52683,Sandoná,Nariño,2023,4,EDA,3,30000,10.0,585.5
52207,Consacá,Nariño,2023,4,IRA,4,14000,28.57,265.7
52207,Consacá,Nariño,2023,4,EDA,1,14000,7.14,702.2
52299,La Florida,Nariño,2023,4,IRA,7,18000,38.89,440.4
52299,La Florida,Nariño,2023,4,EDA,1,18000,5.56,655.7
52885,Yacuanquer,Nariño,2023,4,IRA,3,13000,23.08,631.9
52885,Yacuanquer,Nariño,2023,4,EDA,2,13000,15.38,431.8
52480,Nariño,Nariño,2023,4,IRA,9,22000,40.91,629.7
52480,Nariño,Nariño,2023,4,EDA,2,22000,9.09,608.4
52001,Pasto,Nariño,2023,5,IRA,209,450000,46.44,450.8
52001,Pasto,Nariño,2023,5,EDA,47,450000,10.44,492.0
52683,Sandoná,Nariño,2023,5,IRA,8,30000,26.67,374.3
52683,Sandoná,Nariño,2023,5,EDA,2,30000,6.67,693.2
52207,Consacá,Nariño,2023,5,IRA,5,14000,35.71,758.0
52207,Consacá,Nariño,2023,5,EDA,1,14000,7.14,688.8
52299,La Florida,Nariño,2023,5,IRA,10,18000,55.56,514.3
52299,La Florida,Nariño,2023,5,EDA,1,18000,5.56,412.7
52885,Yacuanquer,Nariño,2023,5,IRA,5,13000,38.46,328.9
52885,Yacuanquer,Nariño,2023,5,EDA,1,13000,7.69,759.1
52480,Nariño,Nariño,2023,5,IRA,12,22000,54.55,305.8
52480,Nariño,Nariño,2023,5,EDA,2,22000,9.09,385.4
52001,Pasto,Nariño,2023,6,IRA,268,450000,59.56,257.5
52001,Pasto,Nariño,2023,6,EDA,33,450000,7.33,221.2
52683,Sandoná,Nariño,2023,6,IRA,13,30000,43.33,229.1
52683,Sandoná,Nariño,2023,6,EDA,3,30000,10.0,464.0
52207,Consacá,Nariño,2023,6,IRA,6,14000,42.86,779.0
52207,Consacá,Nariño,2023,6,EDA,1,14000,7.14,551.0
52299,La Florida,Nariño,2023,6,IRA,11,18000,61.11,506.1
52299,La Florida,Nariño,2023,6,EDA,2,18000,11.11,439.3
52885,Yacuanquer,Nariño,2023,6,IRA,4,13000,30.77,694.7
52885,Yacuanquer,Nariño,2023,6,EDA,1,13000,7.69,392.3
52480,Nariño,Nariño,2023,6,IRA,9,22000,40.91,530.2
52480,Nariño,Nariño,2023,6,EDA,2,22000,9.09,525.0
52001,Pasto,Nariño,2023,7,IRA,237,450000,52.67,721.2
52001,Pasto,Nariño,2023,7,EDA,58,450000,12.89,578.4
52683,Sandoná,Nariño,2023,7,IRA,10,30000,33.33,517.4
52683,Sandoná,Nariño,2023,7,EDA,3,30000,10.0,312.9
